language,analysis_unit,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
hi,whitespace_word,है,470,1,1,1,False,à¤¹|à¥Ī,ह|,"{""42"": ""ह|"", ""43"": ""ह|"", ""44"": ""ह|"", ""45"": ""ह|"", ""46"": ""ह|""}"
hi,whitespace_word,लिए,434,1,2,2,True,à¤²|à¤¿à¤ı,ल||ए,"{""42"": ""ल||ए"", ""43"": ""ल||ए"", ""44"": ""लि|ए"", ""45"": ""ल||ए"", ""46"": ""ल||ए""}"
hi,whitespace_word,कि,418,1,2,2,True,à¤ķ|à¤¿,क|,"{""42"": ""क|"", ""43"": ""क|"", ""44"": ""कि"", ""45"": ""कि"", ""46"": ""क|""}"
hi,whitespace_word,ने,394,1,1,1,False,à¤¨|à¥ĩ,न|,"{""42"": ""न|"", ""43"": ""न|"", ""44"": ""न|"", ""45"": ""न|"", ""46"": ""न|""}"
hi,whitespace_word,यह,305,1,1,1,False,à¤¯à¤¹,य|,"{""42"": ""य|"", ""43"": ""य|"", ""44"": ""य|"", ""45"": ""य|"", ""46"": ""य|""}"
hi,whitespace_word,हैं.,303,1,1,1,False,à¤¹|à¥Īà¤Ĥ.,ह|ं.,"{""42"": ""ह|ं."", ""43"": ""ह|ं."", ""44"": ""ह|ं."", ""45"": ""ह|ं."", ""46"": ""ह|ं.""}"
hi,whitespace_word,"है,",290,1,1,1,False,"à¤¹|à¥Ī,","ह|,","{""42"": ""ह|,"", ""43"": ""ह|,"", ""44"": ""ह|,"", ""45"": ""ह|,"", ""46"": ""ह|,""}"
hi,whitespace_word,करने,285,1,3,3,True,à¤ķà¤°|à¤¨|à¥ĩ,करने,"{""42"": ""करने"", ""43"": ""क|न|"", ""44"": ""क|ने"", ""45"": ""क|ने"", ""46"": ""क|ने""}"
hi,whitespace_word,भी,282,1,1,1,False,à¤Ń|à¥Ģ,भ|,"{""42"": ""भ|"", ""43"": ""भ|"", ""44"": ""भ|"", ""45"": ""भ|"", ""46"": ""भ|""}"
hi,whitespace_word,नहीं,267,1,2,2,True,à¤¨à¤¹|à¥Ģà¤Ĥ,न||ं,"{""42"": ""न||ं"", ""43"": ""न||ं"", ""44"": ""नह|ं"", ""45"": ""न||ं"", ""46"": ""नह|ं""}"
hi,whitespace_word,या,250,1,2,2,True,à¤¯|à¤¾,या,"{""42"": ""या"", ""43"": ""य|"", ""44"": ""य|"", ""45"": ""य|"", ""46"": ""य|""}"
hi,whitespace_word,है।,244,1,1,1,False,à¤¹|à¥Īà¥¤,ह|।,"{""42"": ""ह|।"", ""43"": ""ह|।"", ""44"": ""ह|।"", ""45"": ""ह|।"", ""46"": ""ह|।""}"
hi,whitespace_word,जो,235,1,2,2,True,à¤ľ|à¥ĭ,ज|,"{""42"": ""ज|"", ""43"": ""ज|"", ""44"": ""ज||"", ""45"": ""ज|"", ""46"": ""ज||""}"
hi,whitespace_word,"हैं,",224,1,1,1,False,"à¤¹|à¥Īà¤Ĥ,","ह|ं,","{""42"": ""ह|ं,"", ""43"": ""ह|ं,"", ""44"": ""ह|ं,"", ""45"": ""ह|ं,"", ""46"": ""ह|ं,""}"
hi,whitespace_word,हैं,216,1,1,1,False,à¤¹|à¥Īà¤Ĥ,ह|ं,"{""42"": ""ह|ं"", ""43"": ""ह|ं"", ""44"": ""ह|ं"", ""45"": ""ह|ं"", ""46"": ""ह|ं""}"
hi,whitespace_word,कर,206,1,1,1,False,à¤ķà¤°,क|,"{""42"": ""क|"", ""43"": ""क|"", ""44"": ""क|"", ""45"": ""क|"", ""46"": ""क|""}"
hi,whitespace_word,हो,193,1,1,1,False,à¤¹|à¥ĭ,ह|,"{""42"": ""ह|"", ""43"": ""ह|"", ""44"": ""ह|"", ""45"": ""ह|"", ""46"": ""ह|""}"
hi,whitespace_word,किया,191,1,2,2,True,à¤ķ|à¤¿à¤¯|à¤¾,क||या,"{""42"": ""क||या"", ""43"": ""कि|या"", ""44"": ""क||या"", ""45"": ""क||या"", ""46"": ""कि|या""}"
hi,whitespace_word,रूप,187,1,1,1,False,à¤°|à¥Ĥà¤ª,र|प,"{""42"": ""र|प"", ""43"": ""र|प"", ""44"": ""र|प"", ""45"": ""र|प"", ""46"": ""र|प""}"
hi,whitespace_word,कुछ,173,1,1,1,False,à¤ķ|à¥ģà¤Ľ,क|छ,"{""42"": ""क|छ"", ""43"": ""क|छ"", ""44"": ""क|छ"", ""45"": ""क|छ"", ""46"": ""क|छ""}"
hi,whitespace_word,ही,173,1,1,1,False,à¤¹|à¥Ģ,ह|,"{""42"": ""ह|"", ""43"": ""ह|"", ""44"": ""ह|"", ""45"": ""ह|"", ""46"": ""ह|""}"
hi,whitespace_word,साथ,169,1,2,2,True,à¤¸|à¤¾à¤¥,स||,"{""42"": ""स||"", ""43"": ""स||"", ""44"": ""सा|"", ""45"": ""सा|"", ""46"": ""स||""}"
hi,whitespace_word,गया,164,1,2,2,True,à¤Ĺ|à¤¯|à¤¾,गया,"{""42"": ""गया"", ""43"": ""गया"", ""44"": ""गया"", ""45"": ""गया"", ""46"": ""गय|""}"
hi,whitespace_word,इस,154,1,2,2,True,à¤ĩà¤¸,इ|स,"{""42"": ""इ|स"", ""43"": ""इस"", ""44"": ""इस"", ""45"": ""इस"", ""46"": ""इस""}"
hi,whitespace_word,वे,151,1,1,1,False,à¤µ|à¥ĩ,व|,"{""42"": ""व|"", ""43"": ""व|"", ""44"": ""व|"", ""45"": ""व|"", ""46"": ""व|""}"
hi,whitespace_word,वाले,148,1,1,1,False,à¤µ|à¤¾à¤²|à¥ĩ,वा|े,"{""42"": ""वा|े"", ""43"": ""वा|े"", ""44"": ""वा|े"", ""45"": ""वा|े"", ""46"": ""वा|े""}"
hi,whitespace_word,जाता,145,1,2,2,True,à¤ľ|à¤¾à¤¤|à¤¾,जा|ा,"{""42"": ""जा|ा"", ""43"": ""जा|ा"", ""44"": ""ज|ा|ा"", ""45"": ""ज|ा|ा"", ""46"": ""जा|ा""}"
hi,whitespace_word,तक,144,1,1,1,False,à¤¤à¤ķ,तक,"{""42"": ""तक"", ""43"": ""तक"", ""44"": ""तक"", ""45"": ""तक"", ""46"": ""तक""}"
hi,whitespace_word,कई,138,1,1,1,False,à¤ķà¤Ī,क|,"{""42"": ""क|"", ""43"": ""क|"", ""44"": ""क|"", ""45"": ""क|"", ""46"": ""क|""}"
hi,whitespace_word,अपने,137,1,3,3,True,à¤ħà¤ªà¤¨|à¥ĩ,अपने,"{""42"": ""अपने"", ""43"": ""अ|न|"", ""44"": ""अ|ने"", ""45"": ""अ|न|"", ""46"": ""अ|ने""}"
hi,whitespace_word,करते,135,1,2,2,True,à¤ķà¤°|à¤¤|à¥ĩ,करत|,"{""42"": ""करत|"", ""43"": ""क|त|"", ""44"": ""करत|"", ""45"": ""करत|"", ""46"": ""करत|""}"
hi,whitespace_word,था.,131,1,1,1,False,à¤¥|à¤¾.,थ|ा.,"{""42"": ""थ|ा."", ""43"": ""थ|ा."", ""44"": ""थ|ा."", ""45"": ""थ|ा."", ""46"": ""थ|ा.""}"
hi,whitespace_word,आप,128,1,2,2,True,à¤Ĩà¤ª,आ|,"{""42"": ""आ|"", ""43"": ""आप"", ""44"": ""आप"", ""45"": ""आ|"", ""46"": ""आ|""}"
hi,whitespace_word,लेकिन,128,1,2,2,True,à¤²|à¥ĩà¤ķ|à¤¿à¤¨,ल|किन,"{""42"": ""ल|किन"", ""43"": ""ल|कि|न"", ""44"": ""ल|किन"", ""45"": ""ल|किन"", ""46"": ""ल|किन""}"
hi,whitespace_word,सकता,123,1,3,3,True,à¤¸|à¤ķà¤¤|à¤¾,सकता,"{""42"": ""सकता"", ""43"": ""सकता"", ""44"": ""स|ता"", ""45"": ""स|ता"", ""46"": ""स|||""}"
hi,whitespace_word,सबसे,123,1,3,3,True,à¤¸à¤¬à¤¸|à¥ĩ,सबस|,"{""42"": ""सबस|"", ""43"": ""स|से"", ""44"": ""स|स|"", ""45"": ""सबस|"", ""46"": ""सबस|""}"
hi,whitespace_word,सकते,118,1,4,4,True,à¤¸|à¤ķà¤¤|à¥ĩ,सक|े,"{""42"": ""सक|े"", ""43"": ""स|त|"", ""44"": ""सक|े"", ""45"": ""स||े"", ""46"": ""स|||""}"
hi,whitespace_word,समय,118,1,2,2,True,à¤¸à¤®|à¤¯,समय,"{""42"": ""समय"", ""43"": ""स|य"", ""44"": ""समय"", ""45"": ""स|य"", ""46"": ""स|य""}"
hi,whitespace_word,हैं।,117,1,2,2,True,à¤¹|à¥Īà¤Ĥà¥¤,ह|ं।,"{""42"": ""ह|ं।"", ""43"": ""ह|ं|"", ""44"": ""ह|ं।"", ""45"": ""ह|ं।"", ""46"": ""ह|ं।""}"
hi,whitespace_word,किसी,115,1,4,4,True,à¤ķ|à¤¿à¤¸|à¥Ģ,क||स|,"{""42"": ""क||स|"", ""43"": ""क||स|"", ""44"": ""क|सी"", ""45"": ""कि|स|"", ""46"": ""क|स|""}"
hi,whitespace_word,तरह,111,1,1,1,False,à¤¤à¤°à¤¹,तरह,"{""42"": ""तरह"", ""43"": ""तरह"", ""44"": ""तरह"", ""45"": ""तरह"", ""46"": ""तरह""}"
hi,whitespace_word,तो,111,1,1,1,False,à¤¤|à¥ĭ,त|,"{""42"": ""त|"", ""43"": ""त|"", ""44"": ""त|"", ""45"": ""त|"", ""46"": ""त|""}"
hi,whitespace_word,लोगों,110,1,1,1,False,à¤²|à¥ĭà¤Ĺ|à¥ĭà¤Ĥ,ल|ग|ं,"{""42"": ""ल|ग|ं"", ""43"": ""ल|ग|ं"", ""44"": ""ल|ग|ं"", ""45"": ""ल|ग|ं"", ""46"": ""ल|ग|ं""}"
hi,whitespace_word,पहले,108,1,4,4,True,à¤ªà¤¹à¤²|à¥ĩ,पहल|,"{""42"": ""पहल|"", ""43"": ""प|ले"", ""44"": ""प|ल|"", ""45"": ""पह||"", ""46"": ""पहल|""}"
hi,whitespace_word,बाद,106,1,1,1,False,à¤¬|à¤¾à¤¦,बा|,"{""42"": ""बा|"", ""43"": ""बा|"", ""44"": ""बा|"", ""45"": ""बा|"", ""46"": ""बा|""}"
hi,whitespace_word,होता,106,1,1,1,False,à¤¹|à¥ĭà¤¤|à¤¾,ह|ता,"{""42"": ""ह|ता"", ""43"": ""ह|ता"", ""44"": ""ह|ता"", ""45"": ""ह|ता"", ""46"": ""ह|ता""}"
hi,whitespace_word,बहुत,102,1,1,1,False,à¤¬à¤¹|à¥ģà¤¤,बह|त,"{""42"": ""बह|त"", ""43"": ""बह|त"", ""44"": ""बह|त"", ""45"": ""बह|त"", ""46"": ""बह|त""}"
hi,whitespace_word,कम,101,1,2,2,True,à¤ķà¤®,कम,"{""42"": ""कम"", ""43"": ""क|"", ""44"": ""क|"", ""45"": ""क|"", ""46"": ""क|""}"
hi,whitespace_word,जा,99,1,2,2,True,à¤ľ|à¤¾,जा,"{""42"": ""जा"", ""43"": ""जा"", ""44"": ""ज|ा"", ""45"": ""जा"", ""46"": ""जा""}"
hi,whitespace_word,अपनी,94,1,3,3,True,à¤ħà¤ªà¤¨|à¥Ģ,अपनी,"{""42"": ""अपनी"", ""43"": ""अ||ी"", ""44"": ""अ|नी"", ""45"": ""अ|नी"", ""46"": ""अ|नी""}"
hi,whitespace_word,ज़्यादा,90,1,2,2,True,à¤ľ|à¤¼à¥į|à¤¯|à¤¾à¤¦|à¤¾,ज|़|या|ा,"{""42"": ""ज|़|या|ा"", ""43"": ""ज़|या|ा"", ""44"": ""ज़|या|ा"", ""45"": ""ज़|या|ा"", ""46"": ""ज़|या|ा""}"
hi,whitespace_word,होने,90,1,1,1,False,à¤¹|à¥ĭà¤¨|à¥ĩ,ह|ने,"{""42"": ""ह|ने"", ""43"": ""ह|ने"", ""44"": ""ह|ने"", ""45"": ""ह|ने"", ""46"": ""ह|ने""}"
hi,whitespace_word,"में,",87,1,1,1,False,"à¤®|à¥ĩà¤Ĥ,","म|ं,","{""42"": ""म|ं,"", ""43"": ""म|ं,"", ""44"": ""म|ं,"", ""45"": ""म|ं,"", ""46"": ""म|ं,""}"
hi,whitespace_word,होती,87,1,2,2,True,à¤¹|à¥ĭà¤¤|à¥Ģ,ह|ती,"{""42"": ""ह|ती"", ""43"": ""ह|त|"", ""44"": ""ह|ती"", ""45"": ""ह|त|"", ""46"": ""ह|त|""}"
hi,whitespace_word,कहा,82,1,3,3,True,à¤ķà¤¹|à¤¾,क|ा,"{""42"": ""क|ा"", ""43"": ""क||"", ""44"": ""कहा"", ""45"": ""कहा"", ""46"": ""क|ा""}"
hi,whitespace_word,कोई,82,1,1,1,False,à¤ķ|à¥ĭà¤Ī,क|ई,"{""42"": ""क|ई"", ""43"": ""क|ई"", ""44"": ""क|ई"", ""45"": ""क|ई"", ""46"": ""क|ई""}"
hi,whitespace_word,द्वारा,82,1,1,1,False,à¤¦|à¥įà¤µ|à¤¾à¤°|à¤¾,द|वा|ा,"{""42"": ""द|वा|ा"", ""43"": ""द|वा|ा"", ""44"": ""द|वा|ा"", ""45"": ""द|वा|ा"", ""46"": ""द|वा|ा""}"
hi,whitespace_word,शामिल,80,1,3,3,True,à¤¶|à¤¾à¤®|à¤¿à¤²,शा|िल,"{""42"": ""शा|िल"", ""43"": ""शा|िल"", ""44"": ""श||ि|ल"", ""45"": ""श||िल"", ""46"": ""शा|िल""}"
hi,whitespace_word,हुए,79,1,1,1,False,à¤¹|à¥ģà¤ı,ह|ए,"{""42"": ""ह|ए"", ""43"": ""ह|ए"", ""44"": ""ह|ए"", ""45"": ""ह|ए"", ""46"": ""ह|ए""}"
hi,whitespace_word,रहे,78,1,1,1,False,à¤°à¤¹|à¥ĩ,रह|,"{""42"": ""रह|"", ""43"": ""रह|"", ""44"": ""रह|"", ""45"": ""रह|"", ""46"": ""रह|""}"
hi,whitespace_word,करना,77,1,3,3,True,à¤ķà¤°|à¤¨|à¤¾,करना,"{""42"": ""करना"", ""43"": ""क|न|"", ""44"": ""क|ना"", ""45"": ""क|ना"", ""46"": ""करना""}"
hi,whitespace_word,दिया,77,1,2,2,True,à¤¦|à¤¿à¤¯|à¤¾,द||या,"{""42"": ""द||या"", ""43"": ""द||या"", ""44"": ""द||या"", ""45"": ""दि|या"", ""46"": ""द||या""}"
hi,whitespace_word,अन्य,76,1,2,2,True,à¤ħà¤¨|à¥įà¤¯,अ||य,"{""42"": ""अ||य"", ""43"": ""अ||य"", ""44"": ""अन|य"", ""45"": ""अ||य"", ""46"": ""अ||य""}"
hi,whitespace_word,वह,75,1,1,1,False,à¤µà¤¹,वह,"{""42"": ""वह"", ""43"": ""वह"", ""44"": ""वह"", ""45"": ""वह"", ""46"": ""वह""}"
hi,whitespace_word,काम,74,1,1,1,False,à¤ķ|à¤¾à¤®,क||,"{""42"": ""क||"", ""43"": ""क||"", ""44"": ""क||"", ""45"": ""क||"", ""46"": ""क||""}"
hi,whitespace_word,यात्रा,74,1,2,2,True,à¤¯|à¤¾à¤¤|à¥įà¤°|à¤¾,य||्रा,"{""42"": ""य||्रा"", ""43"": ""या|्रा"", ""44"": ""य||्रा"", ""45"": ""य||्रा"", ""46"": ""या|्रा""}"
hi,whitespace_word,लोग,73,1,1,1,False,à¤²|à¥ĭà¤Ĺ,ल|ग,"{""42"": ""ल|ग"", ""43"": ""ल|ग"", ""44"": ""ल|ग"", ""45"": ""ल|ग"", ""46"": ""ल|ग""}"
hi,whitespace_word,करता,72,1,2,2,True,à¤ķà¤°|à¤¤|à¤¾,क|ता,"{""42"": ""क|ता"", ""43"": ""क|ता"", ""44"": ""क|ता"", ""45"": ""करता"", ""46"": ""क|ता""}"
hi,whitespace_word,जब,72,1,1,1,False,à¤ľà¤¬,जब,"{""42"": ""जब"", ""43"": ""जब"", ""44"": ""जब"", ""45"": ""जब"", ""46"": ""जब""}"
hi,whitespace_word,जाने,72,1,2,2,True,à¤ľ|à¤¾à¤¨|à¥ĩ,ज|ा|े,"{""42"": ""ज|ा|े"", ""43"": ""जा|े"", ""44"": ""जा|े"", ""45"": ""ज|ा|े"", ""46"": ""ज|ा|े""}"
hi,whitespace_word,होते,72,1,2,2,True,à¤¹|à¥ĭà¤¤|à¥ĩ,ह|त|,"{""42"": ""ह|त|"", ""43"": ""ह|ते"", ""44"": ""ह|ते"", ""45"": ""ह|त|"", ""46"": ""ह|ते""}"
hi,whitespace_word,गए,68,1,2,2,True,à¤Ĺ|à¤ı,ग|,"{""42"": ""ग|"", ""43"": ""गए"", ""44"": ""गए"", ""45"": ""गए"", ""46"": ""गए""}"
hi,whitespace_word,थी.,68,1,2,2,True,à¤¥|à¥Ģ.,थ|ी.,"{""42"": ""थ|ी."", ""43"": ""थ||."", ""44"": ""थ||."", ""45"": ""थ||."", ""46"": ""थ||.""}"
hi,whitespace_word,इसे,67,1,2,2,True,à¤ĩà¤¸|à¥ĩ,इस|,"{""42"": ""इस|"", ""43"": ""इसे"", ""44"": ""इसे"", ""45"": ""इस|"", ""46"": ""इस|""}"
hi,whitespace_word,इस्तेमाल,67,1,2,2,True,à¤ĩà¤¸|à¥įà¤¤|à¥ĩà¤®|à¤¾à¤²,इस|त|मा|,"{""42"": ""इस|त|मा|"", ""43"": ""इस|त|मा|"", ""44"": ""इस|त|मा|"", ""45"": ""इस|त|मा|"", ""46"": ""इ|स्त|मा|""}"
hi,whitespace_word,उनके,67,1,1,1,False,à¤īà¤¨à¤ķ|à¥ĩ,उ|नक|,"{""42"": ""उ|नक|"", ""43"": ""उ|नक|"", ""44"": ""उ|नक|"", ""45"": ""उ|नक|"", ""46"": ""उ|नक|""}"
hi,whitespace_word,आपको,66,1,2,2,True,à¤Ĩà¤ªà¤ķ|à¥ĭ,आ|क|,"{""42"": ""आ|क|"", ""43"": ""आपको"", ""44"": ""आ|क|"", ""45"": ""आ|क|"", ""46"": ""आ|क|""}"
hi,whitespace_word,दो,66,1,1,1,False,à¤¦|à¥ĭ,द|,"{""42"": ""द|"", ""43"": ""द|"", ""44"": ""द|"", ""45"": ""द|"", ""46"": ""द|""}"
hi,whitespace_word,वाली,64,1,1,1,False,à¤µ|à¤¾à¤²|à¥Ģ,वा|ी,"{""42"": ""वा|ी"", ""43"": ""वा|ी"", ""44"": ""वा|ी"", ""45"": ""वा|ी"", ""46"": ""वा|ी""}"
hi,whitespace_word,उन्हें,63,1,3,3,True,à¤īà¤¨|à¥įà¤¹|à¥ĩà¤Ĥ,उन|ह|ं,"{""42"": ""उन|ह|ं"", ""43"": ""उ|न्ह|ं"", ""44"": ""उ|न|ह|ं"", ""45"": ""उ|न्ह|ं"", ""46"": ""उ|न्ह|ं""}"
hi,whitespace_word,लगभग,63,1,3,3,True,à¤²à¤Ĺ|à¤Ńà¤Ĺ,ल|भग,"{""42"": ""ल|भग"", ""43"": ""लग|ग"", ""44"": ""ल||भग"", ""45"": ""ल|भग"", ""46"": ""लग|ग""}"
hi,whitespace_word,अधिक,62,1,2,2,True,à¤ħà¤§|à¤¿à¤ķ,अ|ि|क,"{""42"": ""अ|ि|क"", ""43"": ""अ|ि|क"", ""44"": ""अधि|क"", ""45"": ""अ|ि|क"", ""46"": ""अ|ि|क""}"
hi,whitespace_word,था,62,1,2,2,True,à¤¥|à¤¾,थ|ा,"{""42"": ""थ|ा"", ""43"": ""थ|ा"", ""44"": ""थ|ा"", ""45"": ""था"", ""46"": ""थ|ा""}"
hi,whitespace_word,साल,62,1,2,2,True,à¤¸|à¤¾à¤²,स||,"{""42"": ""स||"", ""43"": ""स||"", ""44"": ""सा|"", ""45"": ""सा|"", ""46"": ""सा|""}"
hi,whitespace_word,हुआ,61,1,1,1,False,à¤¹|à¥ģà¤Ĩ,ह|आ,"{""42"": ""ह|आ"", ""43"": ""ह|आ"", ""44"": ""ह|आ"", ""45"": ""ह|आ"", ""46"": ""ह|आ""}"
hi,whitespace_word,जैसे,60,1,3,3,True,à¤ľ|à¥Īà¤¸|à¥ĩ,ज|स|,"{""42"": ""ज|स|"", ""43"": ""ज||स|"", ""44"": ""ज||से"", ""45"": ""ज||स|"", ""46"": ""ज||स|""}"
hi,whitespace_word,देश,60,1,1,1,False,à¤¦|à¥ĩà¤¶,द|श,"{""42"": ""द|श"", ""43"": ""द|श"", ""44"": ""द|श"", ""45"": ""द|श"", ""46"": ""द|श""}"
hi,whitespace_word,सभी,60,1,2,2,True,à¤¸à¤Ń|à¥Ģ,स||,"{""42"": ""स||"", ""43"": ""स||"", ""44"": ""स||"", ""45"": ""स||"", ""46"": ""सभ|""}"
hi,whitespace_word,अक्सर,59,1,2,2,True,à¤ħà¤ķ|à¥įà¤¸à¤°,अ||सर,"{""42"": ""अ||सर"", ""43"": ""अ||सर"", ""44"": ""अक|सर"", ""45"": ""अक|सर"", ""46"": ""अक|सर""}"
hi,whitespace_word,उन्होंने,59,1,2,2,True,à¤īà¤¨|à¥įà¤¹|à¥ĭà¤Ĥ|à¤¨|à¥ĩ,उ|न्ह|ंने,"{""42"": ""उ|न्ह|ंने"", ""43"": ""उ|न्ह|ंने"", ""44"": ""उ|न्ह|ंने"", ""45"": ""उ|न|ह|ंने"", ""46"": ""उ|न्ह|ंने""}"
hi,whitespace_word,"था,",58,1,1,1,False,"à¤¥|à¤¾,","थ|ा,","{""42"": ""थ|ा,"", ""43"": ""थ|ा,"", ""44"": ""थ|ा,"", ""45"": ""थ|ा,"", ""46"": ""थ|ा,""}"
hi,whitespace_word,गई,57,1,1,1,False,à¤Ĺ|à¤Ī,गई,"{""42"": ""गई"", ""43"": ""गई"", ""44"": ""गई"", ""45"": ""गई"", ""46"": ""गई""}"
hi,whitespace_word,थे.,57,1,2,2,True,à¤¥|à¥ĩ.,थ|.,"{""42"": ""थ|."", ""43"": ""थ||."", ""44"": ""थ||."", ""45"": ""थ||."", ""46"": ""थ||.""}"
hi,whitespace_word,फिर,56,1,2,2,True,à¤«|à¤¿à¤°,फिर,"{""42"": ""फिर"", ""43"": ""फ||र"", ""44"": ""फ||र"", ""45"": ""फ||र"", ""46"": ""फ||र""}"
hi,whitespace_word,था।,55,1,2,2,True,à¤¥|à¤¾à¥¤,थ|ा।,"{""42"": ""थ|ा।"", ""43"": ""थ|ा|"", ""44"": ""थ|ा।"", ""45"": ""थ|ा।"", ""46"": ""थ|ा|""}"
hi,whitespace_word,कारण,54,1,1,1,False,à¤ķ|à¤¾à¤°à¤£,क||ण,"{""42"": ""क||ण"", ""43"": ""क||ण"", ""44"": ""क||ण"", ""45"": ""क||ण"", ""46"": ""क||ण""}"
hi,whitespace_word,पास,54,1,2,2,True,à¤ª|à¤¾à¤¸,पा|,"{""42"": ""पा|"", ""43"": ""पा|"", ""44"": ""पा|"", ""45"": ""पा|"", ""46"": ""प||""}"
hi,whitespace_word,क्योंकि,53,1,3,3,True,à¤ķ|à¥įà¤¯|à¥ĭà¤Ĥ|à¤ķ|à¤¿,क|योंकि,"{""42"": ""क|योंकि"", ""43"": ""क|य|ंक|"", ""44"": ""क|य|ंकि"", ""45"": ""क|य|ंकि"", ""46"": ""क|य|ंकि""}"
hi,whitespace_word,रहा,53,1,2,2,True,à¤°à¤¹|à¤¾,रहा,"{""42"": ""रहा"", ""43"": ""रहा"", ""44"": ""रह|"", ""45"": ""रह|"", ""46"": ""रहा""}"
hi,whitespace_word,शुरू,53,1,2,2,True,à¤¶|à¥ģà¤°|à¥Ĥ,श|र|,"{""42"": ""श|र|"", ""43"": ""श|र|"", ""44"": ""श|र|"", ""45"": ""श|र|"", ""46"": ""श||र|""}"
hi,whitespace_word,इसके,52,1,2,2,True,à¤ĩà¤¸à¤ķ|à¥ĩ,इसक|,"{""42"": ""इसक|"", ""43"": ""इसक|"", ""44"": ""इसके"", ""45"": ""इसक|"", ""46"": ""इसक|""}"
hi,whitespace_word,क्षेत्र,51,1,2,2,True,à¤ķ|à¥įà¤·|à¥ĩà¤¤|à¥įà¤°,क|ष|त्र,"{""42"": ""क|ष|त्र"", ""43"": ""क|ष|त|र"", ""44"": ""क|ष|त|र"", ""45"": ""क|ष|त्र"", ""46"": ""क|ष|त्र""}"
hi,whitespace_word,ये,51,1,1,1,False,à¤¯|à¥ĩ,य|,"{""42"": ""य|"", ""43"": ""य|"", ""44"": ""य|"", ""45"": ""य|"", ""46"": ""य|""}"
hi,whitespace_word,शहर,51,1,2,2,True,à¤¶à¤¹à¤°,शहर,"{""42"": ""शहर"", ""43"": ""शहर"", ""44"": ""श||"", ""45"": ""शहर"", ""46"": ""शहर""}"
hi,whitespace_word,ओर,49,1,2,2,True,à¤ĵ|à¤°,ओर,"{""42"": ""ओर"", ""43"": ""ओर"", ""44"": ""ओ|र"", ""45"": ""ओ|र"", ""46"": ""ओ|र""}"
hi,whitespace_word,न,49,1,1,1,False,à¤¨,न,"{""42"": ""न"", ""43"": ""न"", ""44"": ""न"", ""45"": ""न"", ""46"": ""न""}"
hi,whitespace_word,अलग,48,1,2,2,True,à¤ħ|à¤²à¤Ĺ,अ|ग,"{""42"": ""अ|ग"", ""43"": ""अ|ग"", ""44"": ""अलग"", ""45"": ""अ|ग"", ""46"": ""अ|ग""}"
hi,whitespace_word,केवल,48,1,1,1,False,à¤ķ|à¥ĩà¤µà¤²,क|वल,"{""42"": ""क|वल"", ""43"": ""क|वल"", ""44"": ""क|वल"", ""45"": ""क|वल"", ""46"": ""क|वल""}"
