text,count,langs,bpe_unique_signatures,fxt_unique_signatures,most_common_bpe,most_common_fxt,fxt_seed_signature_count
"No solo se puede martillar y enrollar en láminas, sino que también es posible estirarlo hasta lograr un alambre muy fino que puede retorcerse y trenzarse.",1,{'es': 1},1,1,"No|Ġsolo|Ġse|Ġpuede|Ġmart|ill|ar|Ġy|Ġenroll|ar|Ġen|ĠlÃ¡|min|as|,|Ġsino|Ġque|ĠtambiÃ©n|Ġes|Ġposible|Ġest|ir|arlo|Ġhasta|Ġlograr|Ġun|Ġal|am|bre|Ġmuy|Ġfin|o|Ġque|Ġpuede|Ġret|or|c|erse|Ġy|Ġtr|enz|arse|.",<ERROR>,1
El oro puede adoptar toda clase de formas y enrollarse en figuras diminutas.,1,{'es': 1},1,1,El|Ġoro|Ġpuede|Ġadopt|ar|Ġtoda|Ġclase|Ġde|Ġformas|Ġy|Ġenroll|arse|Ġen|Ġfiguras|Ġd|imin|utas|.,<ERROR>,1
"Expertos de la Universidad de Princeton, en EE. UU., y de la de Uppsala, en Suecia, dieron a conocer que la nueva especie logró evolucionar en tan solo dos generaciones, aun cuando se estimaba que demoraría mucho más, a causa de la reproducción entre un pinzón de Darwin endémico, Geospiza fortes, y un pinzón de cactus migrante, Geospiza conirostris.",1,{'es': 1},1,1,"Ex|per|tos|Ġde|Ġla|ĠUniversidad|Ġde|ĠPr|inc|et|on|,|Ġen|ĠEE|.|ĠU|U|.,|Ġy|Ġde|Ġla|Ġde|ĠU|pp|s|ala|,|Ġen|ĠSue|cia|,|Ġdieron|Ġa|Ġconocer|Ġque|Ġla|Ġnueva|Ġespecie|ĠlogrÃ³|Ġevol|ucionar|Ġen|Ġtan|Ġsolo|Ġdos|Ġgeneraciones|,|Ġaun|Ġcuando|Ġse|Ġestim|aba|Ġque|Ġdem|or|arÃŃa|Ġmucho|ĠmÃ¡s|,|Ġa|Ġcausa|Ġde|Ġla|ĠreproducciÃ³n|Ġentre|Ġun|Ġpin|zÃ³n|Ġde|ĠDar|win|Ġend|Ã©m|ico|,|ĠGe|osp|iza|Ġfor|tes|,|Ġy|Ġun|Ġpin|zÃ³n|Ġde|Ġc|act|us|Ġmigr|ante|,|ĠGe|osp|iza|Ġcon|ir|ostr|is|.",<ERROR>,1
"El jueves, la revista Science dio a conocer una investigación que informaba sobre la aparición de una nueva especie de ave en las islas Galápagos ecuatorianas.",1,{'es': 1},1,1,"El|Ġjueves|,|Ġla|Ġrevista|ĠScience|Ġdio|Ġa|Ġconocer|Ġuna|ĠinvestigaciÃ³n|Ġque|Ġinform|aba|Ġsobre|Ġla|ĠapariciÃ³n|Ġde|Ġuna|Ġnueva|Ġespecie|Ġde|Ġa|ve|Ġen|Ġlas|Ġislas|ĠGal|Ã¡p|agos|Ġecu|ator|ianas|.",<ERROR>,1
"Debido a la preocupación generada por la posible falta de transporte, se consideró la posibilidad de que el juego se realizara a puertas cerradas, sin los fanáticos del equipo.",1,{'es': 1},1,1,"Deb|ido|Ġa|Ġla|ĠpreocupaciÃ³n|Ġgener|ada|Ġpor|Ġla|Ġposible|Ġfalta|Ġde|Ġtransporte|,|Ġse|Ġconsider|Ã³|Ġla|Ġposibilidad|Ġde|Ġque|Ġel|Ġjuego|Ġse|Ġrealiz|ara|Ġa|Ġpuertas|Ġcerr|adas|,|Ġsin|Ġlos|Ġfan|Ã¡ticos|Ġdel|Ġequipo|.",<ERROR>,1
No se implementará transporte adicional y los trenes no se detendrán en Wembley. El estacionamiento para automóviles y el disuasorio no estarán disponibles.,1,{'es': 1},1,1,No|Ġse|Ġimplement|arÃ¡|Ġtransporte|Ġadicional|Ġy|Ġlos|Ġtr|enes|Ġno|Ġse|Ġdet|end|rÃ¡n|Ġen|ĠW|emble|y|.|ĠEl|Ġest|acion|amiento|Ġpara|ĠautomÃ³|viles|Ġy|Ġel|Ġdis|u|as|orio|Ġno|ĠestarÃ¡n|Ġdisponibles|.,<ERROR>,1
"Desde 2008, entre los 1400 encuestados en forma previa a las elecciones federales de 2010 hubo un crecimiento del 8 % de quienes se oponen a que Australia se convierta en república.",1,{'es': 1},1,1,"Desde|Ġ|200|8|,|Ġentre|Ġlos|Ġ|140|0|Ġenc|uest|ados|Ġen|Ġforma|Ġprevia|Ġa|Ġlas|Ġelecciones|Ġfeder|ales|Ġde|Ġ|201|0|Ġhubo|Ġun|Ġcrecimiento|Ġdel|Ġ|8|Ġ%|Ġde|Ġquienes|Ġse|Ġo|pon|en|Ġa|Ġque|ĠAustralia|Ġse|Ġconvier|ta|Ġen|Ġrep|Ãºblica|.",<ERROR>,1
"Emplea tecnología satelital, en contraste con la vieja tecnología de radar terrestre, con el fin de posibilitar que los controladores de tráfico aéreos detecten aeronaves con mayor precisión y proporcionen datos más exactos a los pilotos.",1,{'es': 1},1,1,"Em|ple|a|ĠtecnologÃŃa|Ġsat|el|ital|,|Ġen|Ġcontr|aste|Ġcon|Ġla|Ġvieja|ĠtecnologÃŃa|Ġde|Ġrad|ar|Ġterr|estre|,|Ġcon|Ġel|Ġfin|Ġde|Ġposibil|itar|Ġque|Ġlos|Ġcontrol|adores|Ġde|ĠtrÃ¡fico|ĠaÃ©|re|os|Ġdetect|en|Ġa|eron|aves|Ġcon|Ġmayor|ĠprecisiÃ³n|Ġy|Ġproporcion|en|Ġdatos|ĠmÃ¡s|Ġexact|os|Ġa|Ġlos|Ġpil|otos|.",<ERROR>,1
"NextGen es un sistema que, según afirma la Administración Federal de Aviación, reduciría las distancias de las rutas aéreas, lo cual ahorraría millones de galones de combustible por año, así como las emisiones de carbono.",1,{'es': 1},1,1,"Next|Gen|Ġes|Ġun|Ġsistema|Ġque|,|ĠsegÃºn|Ġafirma|Ġla|ĠAdministraciÃ³n|ĠFederal|Ġde|ĠA|vi|aciÃ³n|,|Ġreducir|ÃŃa|Ġlas|Ġdist|ancias|Ġde|Ġlas|Ġrutas|ĠaÃ©|reas|,|Ġlo|Ġcual|Ġahorrar|ÃŃa|Ġmillones|Ġde|Ġgal|ones|Ġde|Ġcombustible|Ġpor|ĠaÃ±o|,|ĠasÃŃ|Ġcomo|Ġlas|Ġemisiones|Ġde|Ġcarbono|.",<ERROR>,1
Se especula que se presentará a las elecciones presidenciales en 2016.,1,{'es': 1},1,1,Se|Ġespe|cula|Ġque|Ġse|Ġpresent|arÃ¡|Ġa|Ġlas|Ġelecciones|Ġpresid|enciales|Ġen|Ġ|201|6|.,<ERROR>,1
Calificó de «habladuría política y boberías» a los rumores.,1,{'es': 1},1,1,Cal|ificÃ³|Ġde|ĠÂ«|hab|lad|urÃŃa|ĠpolÃŃtica|Ġy|Ġbo|ber|ÃŃas|Â»|Ġa|Ġlos|Ġrum|ores|.,<ERROR>,1
"Cuomo, de 53 años, asumió como gobernador al iniciar el año y el mes pasado suscribió un proyecto de ley que permite que personas de igual sexo a contraigan matrimonio.",1,{'es': 1},1,1,"Cu|omo|,|Ġde|Ġ|53|ĠaÃ±os|,|Ġasum|iÃ³|Ġcomo|Ġgobernador|Ġal|Ġiniciar|Ġel|ĠaÃ±o|Ġy|Ġel|Ġmes|Ġpasado|Ġsus|crib|iÃ³|Ġun|Ġproyecto|Ġde|Ġley|Ġque|Ġpermite|Ġque|Ġpersonas|Ġde|Ġigual|Ġsexo|Ġa|Ġcontra|igan|Ġmatrimonio|.",<ERROR>,1
"La expectativa de los científicos es comprender cómo se originan los planetas, en particular el nuestro, dado que los cometas se estrellaron en la Tierra mucho tiempo atrás.",1,{'es': 1},1,1,"La|Ġexpect|ativa|Ġde|Ġlos|ĠcientÃŃficos|Ġes|Ġcomprender|ĠcÃ³mo|Ġse|Ġorigin|an|Ġlos|Ġplan|etas|,|Ġen|Ġparticular|Ġel|Ġnuestro|,|Ġdado|Ġque|Ġlos|Ġcom|etas|Ġse|Ġestre|ll|aron|Ġen|Ġla|ĠTierra|Ġmucho|Ġtiempo|ĠatrÃ¡s|.",<ERROR>,1
"Posiblemente, los cometas hayan servido como fuente de suministro de agua para nuestro planeta, así como de materia orgánica, la cual tiene la capacidad de formar proteínas y sustentar la vida.",1,{'es': 1},1,1,"Pos|ible|mente|,|Ġlos|Ġcom|etas|Ġhayan|Ġserv|ido|Ġcomo|Ġfuente|Ġde|Ġsuministro|Ġde|Ġagua|Ġpara|Ġnuestro|Ġplaneta|,|ĠasÃŃ|Ġcomo|Ġde|Ġmateria|Ġorg|Ã¡nica|,|Ġla|Ġcual|Ġtiene|Ġla|Ġcapacidad|Ġde|Ġformar|ĠproteÃŃnas|Ġy|Ġsust|entar|Ġla|Ġvida|.",<ERROR>,1
Muchas personas comprobaron el hallazgo mediante el uso de varios tipos de hardware y software y a comienzos del mes de febrero y se dio a conocer el martes.,1,{'es': 1},1,1,Muchas|Ġpersonas|Ġcomprob|aron|Ġel|Ġhalla|zgo|Ġmediante|Ġel|Ġuso|Ġde|Ġvarios|Ġtipos|Ġde|Ġhardware|Ġy|Ġsoftware|Ġy|Ġa|Ġcomien|zos|Ġdel|Ġmes|Ġde|Ġfebrero|Ġy|Ġse|Ġdio|Ġa|Ġconocer|Ġel|Ġmartes|.,<ERROR>,1
"El 25 de enero, Curtis Cooper, matemático y profesor de ciencias de la informática en la Universidad de Central Misuri, descubrió el mayor número primo que se haya conocido.",1,{'es': 1},1,1,"El|Ġ|25|Ġde|Ġenero|,|ĠC|urt|is|ĠCooper|,|Ġmatem|Ã¡tico|Ġy|Ġprofesor|Ġde|Ġciencias|Ġde|Ġla|Ġinform|Ã¡tica|Ġen|Ġla|ĠUniversidad|Ġde|ĠCentral|ĠMis|uri|,|Ġdescubr|iÃ³|Ġel|Ġmayor|ĠnÃºmero|Ġprim|o|Ġque|Ġse|Ġhaya|Ġconocido|.",<ERROR>,1
"No ha podido tomarse medicamentos para aliviar el dolor, porque está prohibido su uso en los Juegos.",1,{'es': 1},1,1,"No|Ġha|Ġpodido|Ġtom|arse|Ġmedicamentos|Ġpara|Ġaliv|iar|Ġel|Ġdolor|,|Ġporque|ĠestÃ¡|Ġprohib|ido|Ġsu|Ġuso|Ġen|Ġlos|ĠJuegos|.",<ERROR>,1
"El ganador olímpico de la medalla de oro debía nadar en el estilo libre de 100 metros y 200 metros, y en tres relevos en los Juegos de la Commonwealth, pero su condición física ha sido puesta en dudas a raíz de sus quejas.",1,{'es': 1},1,1,"El|Ġganador|Ġol|ÃŃmp|ico|Ġde|Ġla|Ġmed|alla|Ġde|Ġoro|ĠdebÃŃa|Ġn|adar|Ġen|Ġel|Ġestilo|Ġlibre|Ġde|Ġ|100|Ġmetros|Ġy|Ġ|200|Ġmetros|,|Ġy|Ġen|Ġtres|Ġrelev|os|Ġen|Ġlos|ĠJuegos|Ġde|Ġla|ĠCommon|we|alth|,|Ġpero|Ġsu|ĠcondiciÃ³n|ĠfÃŃsica|Ġha|Ġsido|Ġpuesta|Ġen|Ġdudas|Ġa|ĠraÃŃz|Ġde|Ġsus|Ġque|jas|.",<ERROR>,1
"En un extremo de la encuesta se ubica un 29 % de personas que considera que Australia debería volverse una república cuanto antes; en el otro, un 31 % que cree que no debería hacerlo jamás.",1,{'es': 1},1,1,"En|Ġun|Ġextremo|Ġde|Ġla|Ġencuesta|Ġse|Ġub|ica|Ġun|Ġ|29|Ġ%|Ġde|Ġpersonas|Ġque|Ġconsidera|Ġque|ĠAustralia|ĠdeberÃŃa|Ġvolv|erse|Ġuna|Ġrep|Ãºblica|Ġcuanto|Ġantes|;|Ġen|Ġel|Ġotro|,|Ġun|Ġ|31|Ġ%|Ġque|Ġcree|Ġque|Ġno|ĠdeberÃŃa|Ġhacerlo|ĠjamÃ¡s|.",<ERROR>,1
El 34 % de los encuestados comparte esta visión y quieren que Isabel II sea la última reina que haya Australia.,1,{'es': 1},1,1,El|Ġ|34|Ġ%|Ġde|Ġlos|Ġenc|uest|ados|Ġcomp|arte|Ġesta|ĠvisiÃ³n|Ġy|Ġquieren|Ġque|ĠIsabel|ĠII|Ġsea|Ġla|ĠÃºltima|Ġreina|Ġque|Ġhaya|ĠAustralia|.,<ERROR>,1
"En algunos hogares de las ciudades minoanas de Creta y Santorini, Grecia, se hallaron vestigios de sistemas de alcantarillas.",1,{'es': 1},1,1,"En|Ġalgunos|Ġhogares|Ġde|Ġlas|Ġciudades|Ġm|ino|anas|Ġde|ĠCre|ta|Ġy|ĠSant|or|ini|,|ĠGre|cia|,|Ġse|Ġhall|aron|Ġvest|ig|ios|Ġde|Ġsistemas|Ġde|Ġalc|antar|illas|.",<ERROR>,1
"También contaban con sanitarios en el antiguo Egipto, Persia y China. En la civilización romana, los baños públicos tenían retretes y algunos eran compartidos por hombres y mujeres.",1,{'es': 1},1,1,"TambiÃ©n|Ġcont|aban|Ġcon|Ġsan|itarios|Ġen|Ġel|Ġantiguo|ĠEg|ipto|,|ĠPers|ia|Ġy|ĠChina|.|ĠEn|Ġla|Ġcivil|izaciÃ³n|Ġrom|ana|,|Ġlos|Ġba|Ã±os|ĠpÃºblicos|ĠtenÃŃan|Ġret|ret|es|Ġy|Ġalgunos|Ġeran|Ġcompart|idos|Ġpor|Ġhombres|Ġy|Ġmujeres|.",<ERROR>,1
"Cuando uno se comunica con alguien que está a miles de millas de distancia, se está haciendo uso de un satélite.",1,{'es': 1},1,1,"Cuando|Ġuno|Ġse|Ġcomun|ica|Ġcon|Ġalguien|Ġque|ĠestÃ¡|Ġa|Ġmiles|Ġde|Ġmill|as|Ġde|Ġdistancia|,|Ġse|ĠestÃ¡|Ġhaciendo|Ġuso|Ġde|Ġun|Ġsat|Ã©l|ite|.",<ERROR>,1
"El satélite en el espacio recibe la llamada y, luego, la refleja de vuelta casi de forma instantánea.",1,{'es': 1},1,1,"El|Ġsat|Ã©l|ite|Ġen|Ġel|Ġespacio|Ġrecibe|Ġla|Ġllamada|Ġy|,|Ġluego|,|Ġla|Ġrefleja|Ġde|Ġvuelta|Ġcasi|Ġde|Ġforma|Ġinstant|Ã¡nea|.",<ERROR>,1
"El Mosasaurus fue el depredador alfa de su época, por tanto, a nada le temía, excepto a otros de su misma especie.",1,{'es': 1},1,1,"El|ĠMos|as|aur|us|Ġfue|Ġel|Ġdep|red|ador|Ġal|fa|Ġde|Ġsu|ĠÃ©poca|,|Ġpor|Ġtanto|,|Ġa|Ġnada|Ġle|Ġtem|ÃŃa|,|Ġex|cepto|Ġa|Ġotros|Ġde|Ġsu|Ġmisma|Ġespecie|.",<ERROR>,1
"Construimos nuestras casas a partir de las plantas y con ellas también fabricamos ropa. La mayoría de los alimentos que ingerimos son plantas. Sin ellas, los animales no sobrevivirían.",1,{'es': 1},1,1,"Con|stru|imos|Ġnuestras|Ġcasas|Ġa|Ġpartir|Ġde|Ġlas|Ġplantas|Ġy|Ġcon|Ġellas|ĠtambiÃ©n|Ġfabric|amos|Ġropa|.|ĠLa|ĠmayorÃŃa|Ġde|Ġlos|Ġalimentos|Ġque|Ġin|ger|imos|Ġson|Ġplantas|.|ĠSin|Ġellas|,|Ġlos|Ġanimales|Ġno|Ġsobreviv|ir|ÃŃan|.",<ERROR>,1
"El alimento de las plantas se genera con la energía solar, gracias a la fotosíntesis. Además, ellas nos ofrecen sombra.",1,{'es': 1},1,1,"El|Ġalimento|Ġde|Ġlas|Ġplantas|Ġse|Ġgenera|Ġcon|Ġla|ĠenergÃŃa|Ġsolar|,|Ġgracias|Ġa|Ġla|Ġfotos|ÃŃn|tesis|.|ĠAdemÃ¡s|,|Ġellas|Ġnos|Ġofrecen|Ġsombra|.",<ERROR>,1
Las plantas generan el oxígeno que las personas respiran y absorben el dióxido de carbono que ellas exhalan (que despiden).,1,{'es': 1},1,1,Las|Ġplantas|Ġgeneran|Ġel|Ġox|ÃŃgeno|Ġque|Ġlas|Ġpersonas|Ġrespir|an|Ġy|Ġabsor|ben|Ġel|Ġd|iÃ³|x|ido|Ġde|Ġcarbono|Ġque|Ġellas|Ġex|hal|an|Ġ(|que|Ġdesp|iden|).,<ERROR>,1
"Este proceso recibe el nombre de especiación, que simplemente significa el desarrollo de especies nuevas, y es una consecuencia ineludible y parte fundamental de la evolución.",1,{'es': 1},1,1,"Este|Ġproceso|Ġrecibe|Ġel|Ġnombre|Ġde|Ġespeci|aciÃ³n|,|Ġque|Ġsimplemente|Ġsignifica|Ġel|Ġdesarrollo|Ġde|Ġespecies|Ġnuevas|,|Ġy|Ġes|Ġuna|Ġconsecuencia|Ġin|el|ud|ible|Ġy|Ġparte|Ġfundamental|Ġde|Ġla|ĠevoluciÃ³n|.",<ERROR>,1
"Finalmente, tras miles o, incluso, millones de años, las dos poblaciones lucirán tan distintas que no será posible catalogarlas como de la misma especie.",1,{'es': 1},1,1,"Finalmente|,|Ġtras|Ġmiles|Ġo|,|Ġincluso|,|Ġmillones|Ġde|ĠaÃ±os|,|Ġlas|Ġdos|Ġpobl|aciones|Ġlu|cir|Ã¡n|Ġtan|Ġdistintas|Ġque|Ġno|ĠserÃ¡|Ġposible|Ġcatalog|arlas|Ġcomo|Ġde|Ġla|Ġmisma|Ġespecie|.",<ERROR>,1
"Al pasar el tiempo, a medida que la incipiente población se va adaptando al nuevo entorno, comienza a asemejarse cada vez menos a la otra población.",1,{'es': 1},1,1,"Al|Ġpasar|Ġel|Ġtiempo|,|Ġa|Ġmedida|Ġque|Ġla|Ġin|cip|iente|ĠpoblaciÃ³n|Ġse|Ġva|Ġadapt|ando|Ġal|Ġnuevo|Ġentorno|,|Ġcomienza|Ġa|Ġas|eme|j|arse|Ġcada|Ġvez|Ġmenos|Ġa|Ġla|Ġotra|ĠpoblaciÃ³n|.",<ERROR>,1
"No se han producido cambios en la población original, que aún precisan de las mismas adaptaciones que en el pasado.",1,{'es': 1},1,1,"No|Ġse|Ġhan|Ġproducido|Ġcambios|Ġen|Ġla|ĠpoblaciÃ³n|Ġoriginal|,|Ġque|ĠaÃºn|Ġprecis|an|Ġde|Ġlas|Ġmismas|Ġadapt|aciones|Ġque|Ġen|Ġel|Ġpasado|.",<ERROR>,1
"El nuevo entorno cuenta con distintos recursos y competidores y, por lo tanto, una nueva población necesitará características o adaptaciones diferentes de las que tenía antes para ser un competidor fuerte.",1,{'es': 1},1,1,"El|Ġnuevo|Ġentorno|Ġcuenta|Ġcon|Ġdistintos|Ġrecursos|Ġy|Ġcompet|idores|Ġy|,|Ġpor|Ġlo|Ġtanto|,|Ġuna|Ġnueva|ĠpoblaciÃ³n|Ġnecesit|arÃ¡|ĠcaracterÃŃsticas|Ġo|Ġadapt|aciones|Ġdiferentes|Ġde|Ġlas|Ġque|ĠtenÃŃa|Ġantes|Ġpara|Ġser|Ġun|Ġcompet|idor|Ġfuerte|.",<ERROR>,1
"Cuando un grupo reducido de seres vivos (una población pequeña) se aparta de la principal de la que provienen (por ejemplo, si se desplazan a una cadena montañosa o a un río, o si se trasladan a una isla nueva de modo que no pueden retroceder con facilidad) se encontrarán, con frecuencia, en un ambiente diferente al que solían estar acostumbrados.",1,{'es': 1},1,1,"Cuando|Ġun|Ġgrupo|Ġreducido|Ġde|Ġseres|Ġvivos|Ġ(|una|ĠpoblaciÃ³n|ĠpequeÃ±a|)|Ġse|Ġapar|ta|Ġde|Ġla|Ġprincipal|Ġde|Ġla|Ġque|Ġprov|ienen|Ġ(|por|Ġejemplo|,|Ġsi|Ġse|Ġdesp|la|zan|Ġa|Ġuna|Ġcadena|Ġmonta|Ã±os|a|Ġo|Ġa|Ġun|ĠrÃŃo|,|Ġo|Ġsi|Ġse|Ġtraslad|an|Ġa|Ġuna|Ġisla|Ġnueva|Ġde|Ġmodo|Ġque|Ġno|Ġpueden|Ġretro|ced|er|Ġcon|Ġfacilidad|)|Ġse|Ġencontr|arÃ¡n|,|Ġcon|Ġfrecuencia|,|Ġen|Ġun|Ġambiente|Ġdiferente|Ġal|Ġque|Ġsol|ÃŃan|Ġestar|Ġacostumbr|ados|.",<ERROR>,1
"Tienen muy buena visión nocturna y en lugares oscuros y, además, se desplazan muy sigilosamente. Los ocelotes cazan a sus presas mimetizándose con su entorno y luego se abalanzan sobre ellas.",1,{'es': 1},1,1,"T|ienen|Ġmuy|Ġbuena|ĠvisiÃ³n|Ġnoct|urn|a|Ġy|Ġen|Ġlugares|Ġoscur|os|Ġy|,|ĠademÃ¡s|,|Ġse|Ġdesp|la|zan|Ġmuy|Ġsig|ilos|amente|.|ĠLos|Ġo|cel|otes|Ġca|zan|Ġa|Ġsus|Ġpres|as|Ġm|im|et|iz|Ã¡ndose|Ġcon|Ġsu|Ġentorno|Ġy|Ġluego|Ġse|Ġab|al|an|zan|Ġsobre|Ġellas|.",<ERROR>,1
"Los científicos creen que los ocelotes rastrean y encuentran animales para comer (presas) a través del olfato, oliendo el suelo donde han pasado.",1,{'es': 1},1,1,"Los|ĠcientÃŃficos|Ġcreen|Ġque|Ġlos|Ġo|cel|otes|Ġr|astre|an|Ġy|Ġencuentran|Ġanimales|Ġpara|Ġcomer|Ġ(|presas|)|Ġa|ĠtravÃ©s|Ġdel|Ġol|f|ato|,|Ġol|iendo|Ġel|Ġsuelo|Ġdonde|Ġhan|Ġpasado|.",<ERROR>,1
