language,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
es,"Al poco tiempo de desatarse las hostilidades, los británicos comenzaron un bloqueo naval a Alemania.",1,1,5,5,True,"Al|Ġpoco|Ġtiempo|Ġde|Ġdes|at|arse|Ġlas|Ġhost|il|idades|,|Ġlos|Ġbrit|Ã¡nicos|Ġcomenzaron|Ġun|Ġbloque|o|Ġnav|al|Ġa|ĠAlemania|.","Al||poco|t|iempo|de|d es at|ar|se|las|host|ilidad es,|los|brit|ánicos|com en z|aron|un|bloqu|eo|naval||a|Aleman|ia.","{""42"": ""Al||poco|t|iempo|de|d es at|ar|se|las|host|ilidad es,|los|brit|ánicos|com en z|aron|un|bloqu|eo|naval||a|Aleman|ia."", ""43"": ""A|l||poco|t|iempo|de|d es at|arse|las|host|ilidad es,|los|brit|ánic|os|com en zar|on|un|bloqueo|naval||a|Aleman|ia."", ""44"": ""Al||poco|t|iempo|de|d es at|arse|las|host|ilidad es,|los|brit|ánicos|com en zaron|un|bloqu|eo|naval||a|Aleman|ia."", ""45"": ""Al||poco|t|iemp|o|de|d es at|arse|las|host|ilidad es,|los|brit|ánic|os|com en z|aron||un|bloqu|eo|naval||a|Aleman|ia."", ""46"": ""Al||poco|t|iempo|de|d es atarse|las|host|ilidad es,|los|brit|ánic|os|com en zaron||un|bloqu|eo|naval|a|Aleman|ia.""}"
es,"Al poco tiempo, se hizo una publicación en el Atlanta Journal-Constitution que contenía un informe en el que se señalaban los problemas de los resultados de los exámenes.",1,1,5,5,True,"Al|Ġpoco|Ġtiempo|,|Ġse|Ġhizo|Ġuna|ĠpublicaciÃ³n|Ġen|Ġel|ĠAtlanta|ĠJournal|-|Con|st|itution|Ġque|Ġconten|ÃŃa|Ġun|Ġinforme|Ġen|Ġel|Ġque|Ġse|ĠseÃ±al|aban|Ġlos|Ġproblemas|Ġde|Ġlos|Ġresultados|Ġde|Ġlos|Ġex|Ã¡menes|.","Al||poco|t|iempo,|se|hi zo|una|public|ación|en|el|At|lant|a|Journ|al-|Const|itution||que|con te|nía|un|infor|me|en|el|que|se|señal|ab|an|los|problem|as|de|los|r es u|lt|ados|de|los|exám|en es.","{""42"": ""Al||poco|t|iempo,|se|hi zo|una|public|ación|en|el|At|lant|a|Journ|al-|Const|itution||que|con te|nía|un|infor|me|en|el|que|se|señal|ab|an|los|problem|as|de|los|r es u|lt|ados|de|los|exám|en es."", ""43"": ""Al||poco|t|iempo,|se  hi zo|una|public|ación|en|el|At|lant|a|Journ|al-|Const|it|ution||que|con te|nía|un|infor|me|en|el|que|se|señal|ab|an|los|problem|as|de|los|r es ult|ados|de|los|exám|en es."", ""44"": ""Al||poco|t|iempo,|se|hi zo|una|public|ación|en|el|At|lanta|Journ|al-|Const|itution||que|con te|nía|un|infor|me|en|el|que|se|señal|ab|an|los|problem|as|de|los|r es ult|ados|de|los|exám en es."", ""45"": ""Al||poco|t|iempo,|se|hi zo|una|public|ación||en|el|At|lanta|Journ|al-|Const|itution||que|con te|nía|un|infor|me|en|el|que|se|señal|ab|an|los|problem|as|de|los|r es ult|ados|de|los|exám|en es."", ""46"": ""Al||poco|t|iempo,|se|hi zo|una|public|ación||en|el|At|lanta|Journ|al-|Const|it|ution||que|con te|nía|un|infor|me|en|el|que|se|señal|ab|an|los|problem|as|de|los|r es ult|ados|de|los|exám|en es.""}"
es,"Al producirse menos REM por la noche, se reduce la frecuencia de este estado en el que se transita el descanso real y el cuerpo recupera su energía, volviéndose lo suficientemente escaso como para convertirse en un problema.",1,1,5,5,True,"Al|Ġproducir|se|Ġmenos|ĠR|EM|Ġpor|Ġla|Ġnoche|,|Ġse|Ġreduce|Ġla|Ġfrecuencia|Ġde|Ġeste|Ġestado|Ġen|Ġel|Ġque|Ġse|Ġtrans|ita|Ġel|Ġdescanso|Ġreal|Ġy|Ġel|Ġcuerpo|Ġrec|up|era|Ġsu|ĠenergÃŃa|,|Ġvol|vi|Ã©ndose|Ġlo|Ġsuficientemente|Ġesc|aso|Ġcomo|Ġpara|Ġconvertirse|Ġen|Ġun|Ġproblema|.","Al||produc|irse|m en os|REM||por|la|noche,|se|red|uce|la|fr|ecu en c|ia|de|es te|es t|ado|en|el|que|se|t|ransit|a|el|d es c|anso|real|y|el|cuer|po|recuper|a|su|en er|gía,|vol|viéndose||lo sufici en te m en te|es caso|como|para|conv|ertirse|en|un|problem|a.","{""42"": ""Al||produc|irse|m en os|REM||por|la|noche,|se|red|uce|la|fr|ecu en c|ia|de|es te|es t|ado|en|el|que|se|t|ransit|a|el|d es c|anso|real|y|el|cuer|po|recuper|a|su|en er|gía,|vol|viéndose||lo sufici en te m en te|es caso|como|para|conv|ertirse|en|un|problem|a."", ""43"": ""Al||produc|ir|se|m en os|REM||por|la|noche,|se|red|uce|la|fr|ecu en c|ia|de|es te|es t|ado|en|el|que|se|t|ransit|a|el|d es canso|real|y|el|cuer|p|o|recuper|a|su|en ergía,|vol|viéndose|lo sufici en te m|en te|es caso|como|para|conv|er|tirse|en|un|problem|a."", ""44"": ""Al||produc|irse|m en os|REM|por|la|noche,|se|red|uce|la|fr|ecu en c|ia|de|es te|es t|ado|en|el|que|se|t|ransit|a|el|d es canso|real||y|el|cuer|po|recuper|a|su|en er|gía,|vol|viéndose|lo sufici en te m en te|es caso|como|para|conv|ertirse|en|un|problem|a."", ""45"": ""Al||producir|s|e|m en os|REM||por|la|noche,|se|red|uce|la|frecu en c|ia|de|es te|es t|ado|en|el|que|se|t|ransit|a|el|d es canso|real||y|el|cuer|po|recuper|a|su|en er|gía,|volviéndose|lo sufici en te m|en te|es caso|como|para|conv|er|tirse|en|un|problem|a."", ""46"": ""Al||produc|irse|m en os|REM||por|la|noche,|se|red|uce|la|fr|ecu en c|ia|de|es te|es t|ado|en|el|que|se|t|ransit|a|el|d es canso|real||y|el|cuer|po|recuper|a|su|en ergía,|vol|viéndose|lo sufici en te m en te|es caso|como|para|conv|er|tirse|en|un|problem|a.""}"
es,"Al ser comparados a través del uso de la espectroscopia infrarroja (FTIR), pudo determinarse que la composición de los cristales coincide con la encontrada en la orina de las mascotas afectadas.",1,1,5,5,True,"Al|Ġser|Ġcompar|ados|Ġa|ĠtravÃ©s|Ġdel|Ġuso|Ġde|Ġla|Ġespect|ros|cop|ia|Ġinfr|arro|ja|Ġ(|FT|IR|),|Ġpudo|Ġdetermin|arse|Ġque|Ġla|ĠcomposiciÃ³n|Ġde|Ġlos|Ġcrist|ales|Ġcoinci|de|Ġcon|Ġla|Ġencontr|ada|Ġen|Ġla|Ġor|ina|Ġde|Ġlas|Ġmasc|otas|Ġafect|adas|.","Al||ser||comp|arados|a|t|ravés|del|uso|de|la|es pect|rosc|op|ia|infr|arr|oja|(FT|IR),|pudo|de te rmin|arse|que|la|comp|osición|de|los|crist|al es|coinc|ide|con|la|en cont|rada|en|la|orina|de|las|masc|ot|as|afect|adas.","{""42"": ""Al||ser||comp|arados|a|t|ravés|del|uso|de|la|es pect|rosc|op|ia|infr|arr|oja|(FT|IR),|pudo|de te rmin|arse|que|la|comp|osición|de|los|crist|al es|coinc|ide|con|la|en cont|rada|en|la|orina|de|las|masc|ot|as|afect|adas."", ""43"": ""Al||ser||comp|arados|a|t|ravés|del|uso|de|la|es pect|rosc|op|ia|infr|arr|oja|(FTIR),|pudo|de te rmin|ar|se|que|la|comp|osición|de|los|crist|al es|coinc|ide|con|la|en cont|rada|en|la|orina|de|las|masc|ot|as|afect|adas."", ""44"": ""Al||ser||comp|arados|a|t|ravés|del|uso|de|la|es pect|rosc|op|ia|infr|arr|oja|(FT|IR)|,|pudo|de te rmin|arse|que|la|comp|osición|de|los|crist|al es|coinc|ide|con|la|en cont|rada|en|la|orina|de|las|masc|ot|as|afect|adas."", ""45"": ""Al||ser||comp|arados|a|t|ravés|del||uso|de|la|es pect|rosc|op|ia|infr|arr|oja|(FT|IR)|,|pudo|de te rmin|arse|que|la|comp|osición|de|los|crist|al es|coinc|ide|con|la|en cont|rada|en|la|orina|de|las|masc|ot|as|afect|adas."", ""46"": ""Al||ser||comp|arados|a|t|ravés|del|uso|de|la|es pect|rosc|op|ia|infr|arr|oja|(FT|IR),|pudo|de te rmin|ar|se|que|la|comp|osición|de|los|crist|al es|coinc|ide|con|la|en cont|rada|en|la|orina|de|las|mascot|as|afect|adas.""}"
es,"Al ser un estado en que el ganador recibe todo, Florida asignó sus cincuenta delegados a Rommey, lo que lo impulsó como principal candidato para la nominación del Partido Republicano.",1,1,5,5,True,"Al|Ġser|Ġun|Ġestado|Ġen|Ġque|Ġel|Ġganador|Ġrecibe|Ġtodo|,|ĠFlorida|Ġasign|Ã³|Ġsus|Ġcin|cu|enta|Ġdeleg|ados|Ġa|ĠRom|me|y|,|Ġlo|Ġque|Ġlo|Ġimpuls|Ã³|Ġcomo|Ġprincipal|Ġcandidato|Ġpara|Ġla|Ġnomin|aciÃ³n|Ġdel|ĠPartido|ĠRepublic|ano|.","Al||ser||un|es t|ado|en|que|el|ganador|recibe|t|odo,|Flor|ida|asign|ó|sus|cincu en t|a|delegados|a|Romm|ey,|lo que|lo impul|s|ó|como|princip|al|cand|idato|para|la|nominación|del|Part|ido|Rep|ublic|an|o.","{""42"": ""Al||ser||un|es t|ado|en|que|el|ganador|recibe|t|odo,|Flor|ida|asign|ó|sus|cincu en t|a|delegados|a|Romm|ey,|lo que|lo impul|s|ó|como|princip|al|cand|idato|para|la|nominación|del|Part|ido|Rep|ublic|an|o."", ""43"": ""Al||ser||un|es t|ado|en|que|el|ganador|reci|be|t|odo,|Flor|ida|asignó|sus|cinc|u en t|a|del|egados|a|Romm|ey,|lo que|lo impul|só|como|princip|al|cand|idato|para|la|nominación|del|Part|ido|Republic|ano."", ""44"": ""Al||ser||un|es t|ado|en|que|el|ganador|reci|be|t|odo,|Flor|ida|asign|ó|sus|cinc|u en t|a|delegados|a|Romm|ey,|lo que|lo impul|só|como|princip|al|cand|idato|para|la|nominación|del|Part|ido|Rep|ublic|an|o."", ""45"": ""Al||ser||un|es t|ado|en|que|el|ganador|recibe|t|odo,|Flor|ida|asignó|sus|cinc|u|en t|a|delegados|a|Romm|ey,|lo que|lo impul|s||como|prin|cip|al|cand|idat|o|para|la|nominación|del|Part|ido|Republic|an|o."", ""46"": ""Al||ser||un|es t|ado|en|que|el|ganador|reci|b|e|t|odo,|Flor|id|a|asign|ó|sus|cinc|u en t|a|delegados|a|Romm|ey,|lo que|lo impul|s|ó|como|princip|al|cand|id|ato|para|la|nominación|del|Part|ido|Rep|ublic|an|o.""}"
es,"Al ver esta actividad, los colonizadores también habían solicitado refuerzos.",1,1,5,5,True,"Al|Ġver|Ġesta|Ġactividad|,|Ġlos|Ġcolon|iz|adores|ĠtambiÃ©n|ĠhabÃŃan|Ġsolicit|ado|Ġrefuer|zos|.","Al||ver||es t|a|act|ividad,|los|col|on|izad|or|es|t|ambién||habían|sol|icitado|refuer|zos.","{""42"": ""Al||ver||es t|a|act|ividad,|los|col|on|izad|or|es|t|ambién||habían|sol|icitado|refuer|zos."", ""43"": ""Al||ver||es t|a|act|ividad,|los|col|onizador|es|t|ambién|habían|sol|icitado|refuer|zos."", ""44"": ""Al||ver||es t|a|act|ividad,|los|col|on|izador|es|t|ambién|habían|sol|icitado|refuer|zos."", ""45"": ""Al||ver||es t|a|act|ividad,|los|col|onizador|es|t|ambién|habían|sol|icit|ado|refuer|zos."", ""46"": ""Al||ver||es t|a|act|ividad,|los|col|onizador es|t|ambién|habían|sol|icitado|refuer|zos.""}"
es,"Al viajar, prepárese para que no todo sea como «en casa». Habrá ciertas diferencias en cosas como los modales, la legislación, los alimentos, el tráfico, el alojamiento, las normas, el idioma, entre otros.",1,1,5,5,True,"Al|Ġviajar|,|Ġpre|p|Ã¡|res|e|Ġpara|Ġque|Ġno|Ġtodo|Ġsea|Ġcomo|ĠÂ«|en|Ġcasa|Â».|ĠHab|rÃ¡|Ġciertas|Ġdiferencias|Ġen|Ġcosas|Ġcomo|Ġlos|Ġmod|ales|,|Ġla|ĠlegislaciÃ³n|,|Ġlos|Ġalimentos|,|Ġel|ĠtrÃ¡fico|,|Ġel|Ġalojamiento|,|Ġlas|Ġnormas|,|Ġel|Ġidioma|,|Ġentre|Ġotros|.","Al||viajar,|prep|ár|es e|para|que|no|t|odo|sea|como|||en|casa|.|Habr|á|ciert|as|difer en cias|en|cosas|como|los|modal es,|la|legisl|ación,|los|alim en t|os,|el|t|ráfico,|el|alojami en t|o,|las|nor|mas,|el|idioma,|en t|re|ot|ros.","{""42"": ""Al||viajar,|prep|ár|es e|para|que|no|t|odo|sea|como|||en|casa|.|Habr|á|ciert|as|difer en cias|en|cosas|como|los|modal es,|la|legisl|ación,|los|alim en t|os,|el|t|ráfico,|el|alojami en t|o,|las|nor|mas,|el|idioma,|en t|re|ot|ros."", ""43"": ""Al||viajar,|prep|ár|es e|para|que|no|t|odo|sea|como|«|en|casa|.|Habr|á|ciert|as|difer|en cias|en|cosas|como|los|modal es,|la|legisl|ación,|los|alim en t|os,|el|t|ráfico,|el|alojami en to,|las|nor|mas,|el|idiom|a,|en t|re|ot|ros."", ""44"": ""Al||viajar,|prep|ár|es e|para|que|no|t|odo|sea|como|||en|casa».|Habr|á|cier|t|as|difer en cias|en|cosas|como|los|modal es,|la|legisl|ación,|los|alim en t|os,|el|t|ráfico,|el|alojami en t|o,|las|nor|mas,|el|idiom|a,|en t|re|ot|ros."", ""45"": ""Al||viajar,|prep|ár|es e|para|que|no|t|odo|sea|como|«|en|casa|.|Habrá|ciert|as|difer|en cias|en|cosas|como|los|modal es,|la|legisl|ación,|los|alim en t|os,|el|t|ráfico,|el|alojami en t|o,|las|nor|mas,|el|idioma,|en t|re|ot|ros."", ""46"": ""Al||viajar,|prep|ár|es e|para|que|no|t|odo|sea|como|||en|casa».|Habr|á|ciert|as|difer|en cias|en|cosas|como|los|modal es,|la|legisl|ación,|los|alim en t|os,|el|t|ráfico,|el|alojami en t|o,|las|nor|mas,|el|idioma,|en t|re|ot|ros.""}"
es,"Alejandro, como rey, ofreció costear la reconstrucción del templo, pero rechazaron su propuesta. Más adelante, después de su muerte, el templo fue reconstruido en 323 a. C.",1,1,5,5,True,"A|le|j|andro|,|Ġcomo|Ġrey|,|Ġofre|ciÃ³|Ġcoste|ar|Ġla|Ġreconstru|cciÃ³n|Ġdel|Ġtemplo|,|Ġpero|Ġrecha|z|aron|Ġsu|Ġpropuesta|.|ĠMÃ¡s|Ġadelante|,|ĠdespuÃ©s|Ġde|Ġsu|Ġmuerte|,|Ġel|Ġtemplo|Ġfue|Ġreconstru|ido|Ġen|Ġ|3|23|Ġa|.|ĠC|.","Al|e|j|an|dr|o,|como|rey,|ofreció|cos te|ar||la|reconst|ru cción||del|te mplo,|per|o|rech|azar|on|su|prop|u es ta.|Más|adel|an te,|d es pués|de|su|muer te,|el|te mplo|fue|reconst|ru ido|en|323|a.|C.","{""42"": ""Al|e|j|an|dr|o,|como|rey,|ofreció|cos te|ar||la|reconst|ru cción||del|te mplo,|per|o|rech|azar|on|su|prop|u es ta.|Más|adel|an te,|d es pués|de|su|muer te,|el|te mplo|fue|reconst|ru ido|en|323|a.|C."", ""43"": ""Al|e|jan|dr|o,|como|rey,|ofreció|cos te ar||la|reconst|ru cción|del|te mplo,|pero|rech|azar|on|su|prop|u es t|a.|Más|adel|an te,|d es pués|de|su|muer te,|el|te mplo|fue|reconst|ru ido|en|323|a.|C."", ""44"": ""Al|e|jan|dr|o,|como|rey,|ofreció|cos te|ar|la|reconst|ru cción|del|te mplo,|pero|rech|azar|on||su|prop|u es t|a.|Más|adel|an te,|d es pué|s|de|su|muer te,|el|te mplo|fue|reconst|ru ido|en|323|a.|C."", ""45"": ""Al|e|j|an|dr|o,|como|rey,|ofreció|cos te|ar|la|reconst|ru cción||del|te mplo,|per|o|rech|az|ar|on|su|prop|u es t|a.|Más|adel|an te,|d es pués|de|su|muer te,|el|te mplo|fue|reconst|ru ido|en|323|a.|C."", ""46"": ""Al|e|jan|d|r|o,|como|rey,|ofreció|cos te|ar||la|reconst|ru cción|del|te mplo,|per|o|rech|azar|on|su|prop|u es t|a.|Más|adel|an te,|d es pués|de|su|muer te,|el|te mplo|fue|reconst|ru ido|en|323|a.|C.""}"
es,"Alemania asignó al ataque el nombre en clave de «Operación Lobo Marino». El ejército británico estaba bastante débil, debido a que había perdido la mayoría de las armas pesadas y los suministros durante su evacuación de Dunkerque.",1,1,5,5,True,"A|le|mania|Ġasign|Ã³|Ġal|Ġataque|Ġel|Ġnombre|Ġen|Ġclave|Ġde|ĠÂ«|O|per|aciÃ³n|ĠL|ob|o|ĠMar|ino|Â».|ĠEl|ĠejÃ©rcito|ĠbritÃ¡nico|Ġestaba|Ġbastante|ĠdÃ©b|il|,|Ġdebido|Ġa|Ġque|ĠhabÃŃa|Ġperdido|Ġla|ĠmayorÃŃa|Ġde|Ġlas|Ġarmas|Ġpes|adas|Ġy|Ġlos|Ġsumin|istros|Ġdurante|Ġsu|Ġev|acu|aciÃ³n|Ġde|ĠDun|ker|que|.","Al|e|m|an|ia|asign|ó|al|at|aque|el|nombre|en|clave|de|||Operación|Lobo|Mar|ino|.|El|ejércit|o|brit|ánico|es t|aba|bast|an te|débil,|deb|ido|a|que|había|perdido|la|mayor|ía|de|las|armas|p es adas|y|los|suminist|ros|duran te|su|evacuación|de|Dunker|que.","{""42"": ""Al|e|m|an|ia|asign|ó|al|at|aque|el|nombre|en|clave|de|||Operación|Lobo|Mar|ino|.|El|ejércit|o|brit|ánico|es t|aba|bast|an te|débil,|deb|ido|a|que|había|perdido|la|mayor|ía|de|las|armas|p es adas|y|los|suminist|ros|duran te|su|evacuación|de|Dunker|que."", ""43"": ""Al|em|an|ia|asign|ó|al|at|aque|el|nombre|en|clave|de|||Op|eración|Lobo|Mar|in|o».|El|ejér|cito|brit|ánico|es t|aba|bast|an te|débil,|deb|id|o|a|que|había|perdid|o|la|mayor|ía|de|las|armas|p es adas|y|los|suminist|ros|duran te|su|evacuac|ión|de|Dunker|qu|e."", ""44"": ""Al|e|m|an|ia|asignó|al|at|aque|el|nombre|en|clave|de|«Operación||Lobo|Mar|in|o|.|El|ejércit|o|br|it|ánic|o|es t|aba|bast|an te|débil,|deb|ido|a|que|había|perdido|la|mayor|ía|de|las|armas|p es adas|y|los|sumin|ist|ros|duran te|su|evacuación|de|Dunkerque."", ""45"": ""Al|eman|ia|asign|ó|al|at|aque|el|nombre|en|clave|de|||Operación|Lobo|Mar|ino».|El|ejército|brit|ánico|es t|aba|bast|an te|déb|il,|deb|id|o|a|que|había|perdido|la|mayor|ía|de|las|armas|p es adas|y|los|suminist|ros|duran te|su|evacuación|de|Dunker|qu|e."", ""46"": ""Al|e|m|ania|asign|ó|al|at|aque|el|nombre|en|clave|de|«Operación|Lobo|Mar|ino».|El|ejércit|o|brit|ánic|o|es t|aba|bast|an te|débil,|deb|ido|a|que|había|perdid|o|la|mayor|ía|de|las|armas|p es adas|y|los|suminist|ros|duran te|su|evacuación||de|Dunker|qu|e.""}"
es,"Alguien cuyo peso en la Tierra es de 200 libras (90 kg) en Ío pesaría cerca de 36 libras (16 kg). Ello significa, claro está, que su gravedad ejerce menos atracción.",1,1,5,5,True,"Al|guien|Ġcuyo|Ġpeso|Ġen|Ġla|ĠTierra|Ġes|Ġde|Ġ|200|Ġlib|ras|Ġ(|90|Ġkg|)|Ġen|ĠÃ|į|o|Ġpes|arÃŃa|Ġcerca|Ġde|Ġ|36|Ġlib|ras|Ġ(|16|Ġkg|).|ĠEl|lo|Ġsignifica|,|Ġclaro|ĠestÃ¡|,|Ġque|Ġsu|Ġgravedad|Ġejer|ce|Ġmenos|Ġatra|cciÃ³n|.","Al|g|u|i en||cuyo|p es o|en|la|T|ierra|es  de|200|libr|as|(90|kg)|en|Ío|p es aría|cer|ca|de|36|libr|as|(16|kg).|Ell|o|sign|ifica,|clar|o|es t|á,|que|su|grav|edad|ejerce|m en os|at|racción.","{""42"": ""Al|g|u|i en||cuyo|p es o|en|la|T|ierra|es  de|200|libr|as|(90|kg)|en|Ío|p es aría|cer|ca|de|36|libr|as|(16|kg).|Ell|o|sign|ifica,|clar|o|es t|á,|que|su|grav|edad|ejerce|m en os|at|racción."", ""43"": ""Al|g|ui en||cuyo|p es o|en|la|Tierra|es  de|200|libras|(90|kg)|en|Ío|p es aría|cer|ca|de|36|libras|(16|kg).|Ell|o|sign|ific|a,|claro|es t|á,|que|su|grav|edad|ejerce|m en os|at|racción."", ""44"": ""Al|g|u|i en||cuyo|p es o|en|la|Tierra|es  de|200||libr|as|(90|kg)|en|Ío|p es aría|cer|ca|de|36|libras|(16|kg)|.|Ell|o|significa,|claro|es t|á,|que|su|grav|edad|ejerce|m en os|at|racción."", ""45"": ""Al|g|ui en||cuyo|p es o|en|la|T|ierra|es  de|200||libr|as|(90|kg)|en|Ío|p es aría|cer|ca|de|36|libras|(16|kg)|.|Ell|o|sign|ifica,|claro|es t|á,|que|su|grav|edad|ejerce|m en os|at|racción."", ""46"": ""Al|g|ui en||cuyo|p es o|en|la|T|ierra|es  de|200||libr|as|(90|kg)|en|Ío|p es aría|cer|ca|de|36|libras|(16|kg).|Ell|o|sign|ific|a,|clar|o|es t|á,|que|su|grav|edad|ejerce|m en os|at|racción|.""}"
es,"Algunas de las rocas, muy poco comunes en la Tierra, se venden entre $11 000 y $22 500 dólares por onza, que representa aproximadamente diez veces el precio del oro.",1,1,5,5,True,"Al|gunas|Ġde|Ġlas|Ġro|cas|,|Ġmuy|Ġpoco|Ġcomunes|Ġen|Ġla|ĠTierra|,|Ġse|Ġvend|en|Ġentre|Ġ$|11|Ġ|000|Ġy|Ġ$|22|Ġ|500|ĠdÃ³lares|Ġpor|Ġon|za|,|Ġque|Ġrepresenta|Ġaproximadamente|Ġdiez|Ġveces|Ġel|Ġprecio|Ġdel|Ġoro|.","Al|g|un|as|de|las|rocas,|muy|poco|comu|n es|en|la|Tierra,|se|v en d en|en t|re|$11|000|y|$22||500|dólar es|por|onza,|que|repr es en t|a|aproxim|adam|en te|diez|vec es|el|preci|o|del|oro.","{""42"": ""Al|g|un|as|de|las|rocas,|muy|poco|comu|n es|en|la|Tierra,|se|v en d en|en t|re|$11|000|y|$22||500|dólar es|por|onza,|que|repr es en t|a|aproxim|adam|en te|diez|vec es|el|preci|o|del|oro."", ""43"": ""Al|g|un|as|de|las|rocas,|muy|poco|comun es|en|la|Tierra,|se|v en d en|en t|re|$11|000|y|$22||500|dólar es|por|onza,|que|repr|es en t|a|aproximadam en te|diez|vec es|el|precio|del|oro."", ""44"": ""Al|g|un|as|de|las|rocas,|muy|poco|comu|n es|en|la|T|ierra,|se|v en d en|en t|re|$11|000|y|$22||500|dól|ar|es|por|onza,|qu|e|repr|es en t|a|aproxim|adam en te|diez|vec es|el|preci|o|del|oro."", ""45"": ""Al|g|un|as|de|las|rocas,|muy|poco|comu|n es|en|la|T|ierra,|se|v en d en|en t|re|$11|000|y|$22|500|dólar es|por|onza,|que|repr es en t|a|aproximadam en te|diez|vec es|el|preci|o|del|oro."", ""46"": ""Al|g|un|as|de|las|rocas,|muy|poco|comun es|en|la|T|ierra,|se|v en d en|en t|re|$11|000|y|$22|500|dólar es|por|onza,|que|rep|r|es en t|a|aproxim|adam en te|diez|vec es|el|preci|o|del|oro.""}"
es,"Algunos animales, como los elefantes y las jirafas, suelen aproximarse a los vehículos y el equipo estándar hará posible una buena visión.",1,1,5,5,True,"Algunos|Ġanimales|,|Ġcomo|Ġlos|Ġele|f|antes|Ġy|Ġlas|Ġj|ira|f|as|,|Ġsuelen|Ġaproxim|arse|Ġa|Ġlos|ĠvehÃŃculos|Ġy|Ġel|Ġequipo|ĠestÃ¡ndar|ĠharÃ¡|Ġposible|Ġuna|Ġbuena|ĠvisiÃ³n|.","A|l|g|un|os|animal es,|como|los|elefan|te s|y|las|jirafas,|suel en|aproximarse|a|los|vehícul|os|y|el|equipo|es t|ándar|har|á|posib|le|una|bu en a|visión.","{""42"": ""A|l|g|un|os|animal es,|como|los|elefan|te s|y|las|jirafas,|suel en|aproximarse|a|los|vehícul|os|y|el|equipo|es t|ándar|har|á|posib|le|una|bu en a|visión."", ""43"": ""Al|g|u|n|os|animal|es,|como|los|elefan|te s|y|las|jirafas,|suel en|aproximar|se|a|los|vehícul|os|y|el|equipo|es t|ándar|har|á|posib|le|una|bu en a|visión."", ""44"": ""Al|g|un|os|animal es,|como|los|elefan te s|y|las|jirafas,|suel en||aproximar|se|a|los|vehícul|os|y|el|equipo|es t|ándar|har|á|posib|le|una|bu en a|visión."", ""45"": ""Al|g|un|os|animal es,|como|los|elefan|te s|y|las|jirafas,|suel en|aproximarse|a|los|vehícul|os|y|el|equipo|es t|ándar|har|á|posible|una|bu en a|visión."", ""46"": ""Al|g|un|os|animal es,|como|los|elefan|te s|y|las|jirafas,|suel en|aproxim|ar|se|a|los|vehícul|os|y|el|equip|o|es t|ándar|har|á|posib|le|una|bu en a|visión.""}"
es,"Algunos ejemplos de posibles actividades en el lugar son: caza, pesca, fotografía, avistamiento de aves y visita a parques, y estudio de información del ecosistema.",1,1,5,5,True,"Algunos|Ġejemplos|Ġde|Ġposibles|Ġactividades|Ġen|Ġel|Ġlugar|Ġson|:|Ġca|za|,|Ġpes|ca|,|ĠfotografÃŃa|,|Ġav|ist|amiento|Ġde|Ġaves|Ġy|Ġvisita|Ġa|Ġpar|ques|,|Ġy|Ġestudio|Ġde|ĠinformaciÃ³n|Ġdel|Ġecos|istema|.","Al|g|un|os|ejemp|los|de|posib|l es|act|ividad es|en|el|lugar|son|:|caza,|p es ca,|fot|og|raf|ía,|avist|ami en t|o|de|av es|y|visit|a|a|parqu es,|y|es t|udio|de|infor|mación||del|ecosis te m|a.","{""42"": ""Al|g|un|os|ejemp|los|de|posib|l es|act|ividad es|en|el|lugar|son|:|caza,|p es ca,|fot|og|raf|ía,|avist|ami en t|o|de|av es|y|visit|a|a|parqu es,|y|es t|udio|de|infor|mación||del|ecosis te m|a."", ""43"": ""Al|g|un|os|ejempl|os|de|posib|l es|act|ividad es|en|el|lugar|son|:|caza,|p es ca,|fot|ograf|ía,|avist|ami en t|o|de|av es|y|visit|a|a|parqu es,|y|es t|udio|de|infor|mación||del|ecosis|te m|a."", ""44"": ""Al|g|un|os|ejemplos|de|posibl es|act|ividad es|en|el|lugar|son|:|caza,|p es ca,|fot|ograf|ía,|avist|ami en t|o|de|av es|y|visit|a|a|parqu es,|y|es t|udio|de|infor|mación|del|ecosis te m|a."", ""45"": ""Al|g|un|os|ejempl|os|de|posib|l es|act|ividad es|en|el|lugar|son|:|caza,|p es ca,|fot|og|rafía,|avist|ami en t|o|de|av es|y|visit|a|a|parqu|es,|y|es t|udio|de|infor|mación||del|ecosis te m|a."", ""46"": ""Al|g|u|n|os|ejemplos|de|posib|l es|act|ivid|ad es|en|el|lugar|son|:|caza,|p es ca,|fot|ograf|ía,|avist|ami en t|o|de|av es|y|visit|a|a|parqu es,|y|es t|udio|de|infor|mación|del|ecosis|te m|a.""}"
