language,analysis_unit,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
es,whitespace_word,uno,37,1,1,1,False,uno,u|n|o,"{""42"": ""u|n|o"", ""43"": ""u|n|o"", ""44"": ""u|n|o"", ""45"": ""u|n|o"", ""46"": ""u|n|o""}"
es,whitespace_word,algunos,35,1,2,2,True,al|gunos,al|g|u|n|os,"{""42"": ""al|g|u|n|os"", ""43"": ""al|g|u|n|os"", ""44"": ""al|g|un|os"", ""45"": ""al|g|un|os"", ""46"": ""al|g|u|n|os""}"
es,whitespace_word,ciudad,35,1,2,2,True,ci|ud|ad,c|iud|ad,"{""42"": ""c|iud|ad"", ""43"": ""c|iud|ad"", ""44"": ""c|iud|ad"", ""45"": ""c|iu|d|ad"", ""46"": ""c|iud|ad""}"
es,whitespace_word,cualquier,35,1,3,3,True,c|ualquier,c|ual|q|uier,"{""42"": ""c|ual|q|uier"", ""43"": ""c|u|al|qu|ier"", ""44"": ""c|u|al|q|u|ier"", ""45"": ""c|u|al|q|u|ier"", ""46"": ""c|u|al|q|u|ier""}"
es,whitespace_word,sea,35,1,1,1,False,sea,s|e|a,"{""42"": ""s|e|a"", ""43"": ""s|e|a"", ""44"": ""s|e|a"", ""45"": ""s|e|a"", ""46"": ""s|e|a""}"
es,whitespace_word,tiempo,35,1,1,1,False,ti|empo,t|iempo,"{""42"": ""t|iempo"", ""43"": ""t|iempo"", ""44"": ""t|iempo"", ""45"": ""t|iempo"", ""46"": ""t|iempo""}"
es,whitespace_word,estado,34,1,1,1,False,est|ado,es|t|ado,"{""42"": ""es|t|ado"", ""43"": ""es|t|ado"", ""44"": ""es|t|ado"", ""45"": ""es|t|ado"", ""46"": ""es|t|ado""}"
es,whitespace_word,hacer,34,1,2,2,True,h|acer,h|ac|er,"{""42"": ""h|ac|er"", ""43"": ""h|acer"", ""44"": ""h|acer"", ""45"": ""h|acer"", ""46"": ""h|acer""}"
es,whitespace_word,vez,34,1,1,1,False,vez,v|ez,"{""42"": ""v|ez"", ""43"": ""v|ez"", ""44"": ""v|ez"", ""45"": ""v|ez"", ""46"": ""v|ez""}"
es,whitespace_word,"general,",32,1,3,3,True,"g|ener|al|,","g|en e|r|al,","{""42"": ""g|en e|r|al,"", ""43"": ""g|en e|r|al,"", ""44"": ""g|en|er|al,"", ""45"": ""g|en|er|al,"", ""46"": ""g|en|e|r|al,""}"
es,whitespace_word,podría,32,1,2,2,True,p|od|rÃŃa,p|od|r|ía,"{""42"": ""p|od|r|ía"", ""43"": ""p|od|ría"", ""44"": ""p|od|r|ía"", ""45"": ""p|od|r|ía"", ""46"": ""p|od|r|ía""}"
es,whitespace_word,quienes,32,1,2,2,True,qu|ienes,qu|i en es,"{""42"": ""qu|i en es"", ""43"": ""qu|i en|es"", ""44"": ""qu|i en|es"", ""45"": ""qu|i en|es"", ""46"": ""qu|i en|es""}"
es,whitespace_word,cada,31,1,1,1,False,cada,c|ad|a,"{""42"": ""c|ad|a"", ""43"": ""c|ad|a"", ""44"": ""c|ad|a"", ""45"": ""c|ad|a"", ""46"": ""c|ad|a""}"
es,whitespace_word,debe,31,1,1,1,False,de|be,d|eb|e,"{""42"": ""d|eb|e"", ""43"": ""d|eb|e"", ""44"": ""d|eb|e"", ""45"": ""d|eb|e"", ""46"": ""d|eb|e""}"
es,whitespace_word,mayoría,31,1,2,2,True,may|orÃŃa,m|ayor|ía,"{""42"": ""m|ayor|ía"", ""43"": ""m|ay|or|ía"", ""44"": ""m|ayor|ía"", ""45"": ""m|ay|or|ía"", ""46"": ""m|ay|or|ía""}"
es,whitespace_word,millones,31,1,2,2,True,m|ill|ones,m|il|l|on es,"{""42"": ""m|il|l|on es"", ""43"": ""m|il|l|on es"", ""44"": ""m|il|lon es"", ""45"": ""m|il|l|on es"", ""46"": ""m|il|l|on es""}"
es,whitespace_word,mucho,31,1,1,1,False,mu|cho,m|uc|h|o,"{""42"": ""m|uc|h|o"", ""43"": ""m|uc|h|o"", ""44"": ""m|uc|h|o"", ""45"": ""m|uc|h|o"", ""46"": ""m|uc|h|o""}"
es,whitespace_word,tanto,31,1,1,1,False,t|anto,t|ant|o,"{""42"": ""t|ant|o"", ""43"": ""t|ant|o"", ""44"": ""t|ant|o"", ""45"": ""t|ant|o"", ""46"": ""t|ant|o""}"
es,whitespace_word,tienen,31,1,1,1,False,t|ienen,t|i en en,"{""42"": ""t|i en en"", ""43"": ""t|i en en"", ""44"": ""t|i en en"", ""45"": ""t|i en en"", ""46"": ""t|i en en""}"
es,whitespace_word,año,30,1,2,2,True,a|Ã±o,añ|o,"{""42"": ""añ|o"", ""43"": ""añ|o"", ""44"": ""añ|o"", ""45"": ""a||o"", ""46"": ""añ|o""}"
es,whitespace_word,casi,30,1,2,2,True,cas|i,c|as|i,"{""42"": ""c|as|i"", ""43"": ""c|as|i"", ""44"": ""c|as|i"", ""45"": ""c|asi"", ""46"": ""c|as|i""}"
es,whitespace_word,ese,30,1,1,1,False,ese,es|e,"{""42"": ""es|e"", ""43"": ""es|e"", ""44"": ""es|e"", ""45"": ""es|e"", ""46"": ""es|e""}"
es,whitespace_word,están,30,1,1,1,False,est|Ã¡n,es|t|án,"{""42"": ""es|t|án"", ""43"": ""es|t|án"", ""44"": ""es|t|án"", ""45"": ""es|t|án"", ""46"": ""es|t|án""}"
es,whitespace_word,fueron,30,1,2,2,True,f|uer|on,f|uer|on,"{""42"": ""f|uer|on"", ""43"": ""f|uer|on"", ""44"": ""f|u|er|on"", ""45"": ""f|uer|on"", ""46"": ""f|u|er|on""}"
es,whitespace_word,luego,30,1,3,3,True,l|uego,l|ueg|o,"{""42"": ""l|ueg|o"", ""43"": ""l|uego"", ""44"": ""l|ueg|o"", ""45"": ""l|u|ego"", ""46"": ""l|uego""}"
es,whitespace_word,día,29,1,1,1,False,d|ÃŃa,d|ía,"{""42"": ""d|ía"", ""43"": ""d|ía"", ""44"": ""d|ía"", ""45"": ""d|ía"", ""46"": ""d|ía""}"
es,whitespace_word,grupo,29,1,1,1,False,gr|upo,g|ru|po,"{""42"": ""g|ru|po"", ""43"": ""g|ru|po"", ""44"": ""g|ru|po"", ""45"": ""g|ru|po"", ""46"": ""g|ru|po""}"
es,whitespace_word,número,29,1,1,1,False,n|Ãº|mero,n|ú|m|er|o,"{""42"": ""n|ú|m|er|o"", ""43"": ""n|ú|m|er|o"", ""44"": ""n|ú|m|er|o"", ""45"": ""n|ú|m|er|o"", ""46"": ""n|ú|m|er|o""}"
es,whitespace_word,primer,29,1,1,1,False,prim|er,p|r|im|er,"{""42"": ""p|r|im|er"", ""43"": ""p|r|im|er"", ""44"": ""p|r|im|er"", ""45"": ""p|r|im|er"", ""46"": ""p|r|im|er""}"
es,whitespace_word,primera,29,1,1,1,False,prim|era,p|r|im|er|a,"{""42"": ""p|r|im|er|a"", ""43"": ""p|r|im|er|a"", ""44"": ""p|r|im|er|a"", ""45"": ""p|r|im|er|a"", ""46"": ""p|r|im|er|a""}"
es,whitespace_word,agua,28,1,1,1,False,agua,ag|ua,"{""42"": ""ag|ua"", ""43"": ""ag|ua"", ""44"": ""ag|ua"", ""45"": ""ag|ua"", ""46"": ""ag|ua""}"
es,whitespace_word,menos,28,1,1,1,False,men|os,m|en os,"{""42"": ""m|en os"", ""43"": ""m|en os"", ""44"": ""m|en os"", ""45"": ""m|en os"", ""46"": ""m|en os""}"
es,whitespace_word,nivel,28,1,2,2,True,n|ivel,n|ivel,"{""42"": ""n|ivel"", ""43"": ""n|ivel"", ""44"": ""n|iv|el"", ""45"": ""n|ivel"", ""46"": ""n|ivel""}"
es,whitespace_word,sido,28,1,1,1,False,s|ido,s|id|o,"{""42"": ""s|id|o"", ""43"": ""s|id|o"", ""44"": ""s|id|o"", ""45"": ""s|id|o"", ""46"": ""s|id|o""}"
es,whitespace_word,Con,27,1,1,1,False,Con,C|on,"{""42"": ""C|on"", ""43"": ""C|on"", ""44"": ""C|on"", ""45"": ""C|on"", ""46"": ""C|on""}"
es,whitespace_word,cuenta,27,1,1,1,False,cu|enta,c|u|en t|a,"{""42"": ""c|u|en t|a"", ""43"": ""c|u|en t|a"", ""44"": ""c|u|en t|a"", ""45"": ""c|u|en t|a"", ""46"": ""c|u|en t|a""}"
es,whitespace_word,e,27,1,1,1,False,e,e,"{""42"": ""e"", ""43"": ""e"", ""44"": ""e"", ""45"": ""e"", ""46"": ""e""}"
es,whitespace_word,haber,27,1,1,1,False,hab|er,h|ab|er,"{""42"": ""h|ab|er"", ""43"": ""h|ab|er"", ""44"": ""h|ab|er"", ""45"": ""h|ab|er"", ""46"": ""h|ab|er""}"
es,whitespace_word,mismo,27,1,1,1,False,m|ismo,m|ism|o,"{""42"": ""m|ism|o"", ""43"": ""m|ism|o"", ""44"": ""m|ism|o"", ""45"": ""m|ism|o"", ""46"": ""m|ism|o""}"
es,whitespace_word,norte,27,1,1,1,False,n|orte,n|or|te,"{""42"": ""n|or|te"", ""43"": ""n|or|te"", ""44"": ""n|or|te"", ""45"": ""n|or|te"", ""46"": ""n|or|te""}"
es,whitespace_word,siglo,27,1,1,1,False,s|ig|lo,s|ig|l|o,"{""42"": ""s|ig|l|o"", ""43"": ""s|ig|l|o"", ""44"": ""s|ig|l|o"", ""45"": ""s|ig|l|o"", ""46"": ""s|ig|l|o""}"
es,whitespace_word,tres,27,1,2,2,True,t|res,t|r|es,"{""42"": ""t|r|es"", ""43"": ""t|r es"", ""44"": ""t|r es"", ""45"": ""t|r es"", ""46"": ""t|r es""}"
es,whitespace_word,vida,27,1,1,1,False,v|ida,v|id|a,"{""42"": ""v|id|a"", ""43"": ""v|id|a"", ""44"": ""v|id|a"", ""45"": ""v|id|a"", ""46"": ""v|id|a""}"
